year,month,day,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,registered,count
2012,7,13,19,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,33.335,51.0,11.0014,385,488
2012,3,14,10,봄,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,56.0,7.0015,150,188
2012,11,2,15,겨울,0,1,"안개, 안개 + 흐림",16.4,20.455,40.0,27.9993,255,306
2012,1,10,15,봄,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,38.0,19.9995,119,136
2012,8,7,4,가을,0,1,"맑음, 약간 구름 낀 흐림",27.88,31.82,83.0,8.9981,7,9
2012,11,8,8,겨울,0,1,"맑음, 약간 구름 낀 흐림",12.3,14.395,33.0,19.0012,652,668
2011,9,16,22,가을,0,1,"맑음, 약간 구름 낀 흐림",19.68,23.485,67.0,6.0032,135,167
2011,12,7,22,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",9.84,9.85,93.0,30.0026,13,13
2012,7,12,1,가을,0,1,"안개, 안개 + 흐림",27.06,31.06,61.0,0.0,21,21
2012,2,17,11,봄,0,1,"맑음, 약간 구름 낀 흐림",14.76,16.665,62.0,27.9993,133,142
2011,11,7,13,겨울,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,49.0,6.0032,157,189
2011,9,18,16,가을,0,0,"안개, 안개 + 흐림",22.96,26.515,64.0,11.0014,235,369
2011,6,7,10,여름,0,1,"안개, 안개 + 흐림",31.16,34.09,48.0,12.998,86,123
2011,7,13,0,가을,0,1,"맑음, 약간 구름 낀 흐림",31.16,35.605,62.0,0.0,37,46
2012,12,1,1,겨울,0,0,"맑음, 약간 구름 낀 흐림",10.66,15.15,81.0,0.0,64,69
2012,10,12,0,겨울,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,66.0,7.0015,60,68
2011,7,4,20,가을,1,0,"안개, 안개 + 흐림",31.16,34.85,55.0,7.0015,191,386
2011,1,16,4,봄,0,0,"맑음, 약간 구름 낀 흐림",10.66,12.88,56.0,11.0014,1,1
2012,8,1,17,가을,0,1,"맑음, 약간 구름 낀 흐림",32.8,37.12,49.0,11.0014,734,837
2012,4,14,17,여름,0,0,"안개, 안개 + 흐림",25.42,31.06,33.0,16.9979,309,560
2011,5,6,9,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,67.0,19.0012,161,188
2011,5,10,3,여름,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,54.0,12.998,3,4
2011,9,4,2,가을,0,0,"맑음, 약간 구름 낀 흐림",27.06,30.305,83.0,12.998,43,60
2012,2,14,7,봄,0,1,"안개, 안개 + 흐림",9.84,12.88,60.0,6.0032,276,280
2011,1,1,19,봄,0,0,"가벼운 눈, 가벼운 비 + 천둥",17.22,21.21,88.0,16.9979,31,37
2011,7,14,15,가을,0,1,"맑음, 약간 구름 낀 흐림",31.16,33.335,33.0,19.9995,138,180
2011,11,18,15,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,16.665,,8.9981,151,178
2012,2,7,0,봄,0,1,"맑음, 약간 구름 낀 흐림",12.3,14.395,70.0,12.998,22,23
2012,9,8,15,가을,0,0,"가벼운 눈, 가벼운 비 + 천둥",22.96,26.515,88.0,16.9979,337,512
2011,8,4,17,가을,0,1,"맑음, 약간 구름 낀 흐림",31.16,35.605,62.0,22.0028,464,555
2012,11,15,23,겨울,0,1,"안개, 안개 + 흐림",13.12,15.91,61.0,11.0014,118,125
2011,12,6,10,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",18.86,,94.0,19.0012,44,50
2011,3,8,10,봄,0,1,"안개, 안개 + 흐림",12.3,14.395,33.0,12.998,46,71
2011,1,7,15,봄,0,1,"안개, 안개 + 흐림",8.2,10.605,37.0,11.0014,63,72
2012,8,8,6,가을,0,1,"안개, 안개 + 흐림",28.7,33.335,84.0,11.0014,169,173
2012,10,5,16,겨울,0,1,"맑음, 약간 구름 낀 흐림",29.52,32.575,37.0,0.0,481,634
2012,12,16,19,겨울,0,0,"맑음, 약간 구름 낀 흐림",14.76,17.425,93.0,8.9981,99,109
2012,11,5,3,겨울,0,1,"안개, 안개 + 흐림",12.3,14.395,56.0,15.0013,3,4
2011,2,19,6,봄,0,0,"맑음, 약간 구름 낀 흐림",16.4,20.455,17.0,27.9993,3,6
2011,2,13,12,봄,0,0,"맑음, 약간 구름 낀 흐림",14.76,,32.0,31.0009,94,152
2011,3,1,10,봄,0,1,"맑음, 약간 구름 낀 흐림",9.84,10.605,52.0,19.0012,55,68
2011,2,9,0,봄,0,1,"맑음, 약간 구름 낀 흐림",4.1,3.79,36.0,23.9994,17,17
2011,6,8,18,여름,0,1,"맑음, 약간 구름 낀 흐림",36.9,40.91,37.0,15.0013,398,459
2012,3,11,23,봄,0,0,"맑음, 약간 구름 낀 흐림",16.4,20.455,50.0,11.0014,40,52
2012,2,14,13,봄,0,1,"안개, 안개 + 흐림",14.76,16.665,40.0,16.9979,167,173
2011,8,11,4,가을,0,1,"맑음, 약간 구름 낀 흐림",26.24,31.06,57.0,11.0014,4,5
2012,12,17,11,겨울,0,1,"안개, 안개 + 흐림",16.4,20.455,87.0,6.0032,148,170
2012,4,4,10,여름,0,1,"안개, 안개 + 흐림",22.14,25.76,45.0,8.9981,99,167
2011,12,10,1,겨울,0,0,"안개, 안개 + 흐림",10.66,12.88,70.0,11.0014,55,66
2011,11,15,4,겨울,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,64.0,19.9995,6,7
2012,7,3,8,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,,62.0,6.0032,604,646
2011,9,7,6,가을,0,1,"가벼운 눈, 가벼운 비 + 천둥",24.6,27.275,88.0,7.0015,74,75
2011,5,3,2,여름,0,1,"안개, 안개 + 흐림",22.96,26.515,78.0,16.9979,5,5
2011,5,5,2,여름,0,1,"맑음, 약간 구름 낀 흐림",13.94,15.91,66.0,15.0013,4,5
2012,5,15,10,여름,0,1,"맑음, 약간 구름 낀 흐림",25.42,29.545,78.0,7.0015,144,171
2012,1,12,0,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.94,16.665,93.0,12.998,3,3
2012,6,11,2,여름,0,1,"맑음, 약간 구름 낀 흐림",27.06,31.06,74.0,7.0015,12,17
2012,1,5,7,봄,0,1,"안개, 안개 + 흐림",8.2,11.365,69.0,6.0032,212,215
2012,3,11,13,봄,0,0,"맑음, 약간 구름 낀 흐림",17.22,21.21,41.0,19.9995,288,464
2012,11,3,12,겨울,0,0,"안개, 안개 + 흐림",14.76,15.91,46.0,31.0009,320,394
2012,4,18,21,여름,0,1,"안개, 안개 + 흐림",17.22,21.21,82.0,6.0032,165,189
2011,10,8,15,겨울,0,0,"맑음, 약간 구름 낀 흐림",27.06,31.06,39.0,0.0,234,496
2012,3,15,6,봄,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,72.0,6.0032,113,117
2012,5,3,13,여름,0,1,"맑음, 약간 구름 낀 흐림",24.6,29.545,69.0,12.998,217,265
2011,9,13,11,가을,0,1,"맑음, 약간 구름 낀 흐림",28.7,32.575,61.0,11.0014,120,153
2011,6,11,16,여름,0,0,"안개, 안개 + 흐림",32.8,36.365,46.0,12.998,225,394
2012,9,15,18,가을,0,0,"안개, 안개 + 흐림",26.24,31.06,36.0,19.0012,382,614
2012,4,9,20,여름,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,36.0,30.0026,255,276
2011,8,2,0,가을,0,1,"맑음, 약간 구름 낀 흐림",27.06,31.06,74.0,0.0,18,29
2011,11,9,18,겨울,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,67.0,7.0015,387,408
2011,10,1,20,겨울,0,0,"가벼운 눈, 가벼운 비 + 천둥",14.76,18.18,87.0,7.0015,58,66
2012,5,16,8,여름,0,1,"맑음, 약간 구름 낀 흐림",23.78,27.275,83.0,0.0,617,650
2012,2,13,11,봄,0,1,"맑음, 약간 구름 낀 흐림",9.02,11.365,37.0,12.998,85,90
2012,2,17,10,봄,0,1,"맑음, 약간 구름 낀 흐림",13.94,15.91,71.0,19.0012,103,116
2011,5,19,8,여름,0,1,"안개, 안개 + 흐림",21.32,25.0,88.0,0.0,453,487
2011,2,1,11,봄,0,1,"안개, 안개 + 흐림",7.38,12.12,86.0,0.0,49,51
2011,1,16,13,봄,0,0,"맑음, 약간 구름 낀 흐림",10.66,11.365,35.0,19.9995,95,118
2012,1,9,17,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",9.02,13.635,87.0,0.0,147,152
2012,6,17,5,여름,0,0,"맑음, 약간 구름 낀 흐림",22.14,25.76,68.0,8.9981,13,17
2012,5,1,7,여름,0,1,"안개, 안개 + 흐림",20.5,24.24,94.0,16.9979,161,169
2011,12,12,7,겨울,0,1,"맑음, 약간 구름 낀 흐림",5.74,7.575,86.0,8.9981,231,235
2012,4,17,0,여름,0,1,"맑음, 약간 구름 낀 흐림",27.06,31.06,54.0,12.998,33,43
2011,3,8,15,봄,0,1,"안개, 안개 + 흐림",14.76,18.94,18.0,0.0,77,112
2012,5,12,10,여름,0,0,"맑음, 약간 구름 낀 흐림",22.96,26.515,49.0,6.0032,279,411
2012,1,7,7,봄,0,0,"맑음, 약간 구름 낀 흐림",9.02,11.365,87.0,12.998,20,20
2012,2,16,13,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.94,15.91,71.0,16.9979,62,64
2011,5,10,2,여름,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,58.0,8.9981,4,5
2011,4,7,20,여름,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,62.0,11.0014,166,203
2012,7,2,17,가을,0,1,"맑음, 약간 구름 낀 흐림",34.44,36.365,32.0,8.9981,665,747
2012,10,6,11,겨울,0,0,"맑음, 약간 구름 낀 흐림",26.24,,65.0,16.9979,389,647
2012,3,5,23,봄,0,1,"맑음, 약간 구름 낀 흐림",9.02,9.09,37.0,39.0007,29,31
2012,1,1,3,봄,0,0,"맑음, 약간 구름 낀 흐림",12.3,16.665,81.0,0.0,41,52
2012,1,16,4,봄,1,0,"맑음, 약간 구름 낀 흐림",4.92,7.575,58.0,7.0015,6,8
2011,12,17,3,겨울,0,0,"맑음, 약간 구름 낀 흐림",10.66,12.88,60.0,12.998,22,26
2011,10,11,10,겨울,0,1,"안개, 안개 + 흐림",24.6,29.545,69.0,8.9981,111,149
2012,6,8,6,여름,0,1,"맑음, 약간 구름 낀 흐림",21.32,25.0,68.0,6.0032,131,139
2011,8,15,22,가을,0,1,"맑음, 약간 구름 낀 흐림",27.06,31.06,69.0,16.9979,76,98
2011,9,13,8,가을,0,1,"맑음, 약간 구름 낀 흐림",24.6,,81.0,7.0015,399,425
2012,3,9,10,봄,0,1,"안개, 안개 + 흐림",13.94,14.395,36.0,32.9975,145,159
2012,4,6,20,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,24.0,19.0012,191,252
2012,2,7,1,봄,0,1,"맑음, 약간 구름 낀 흐림",11.48,14.395,61.0,8.9981,6,14
2012,11,18,15,겨울,0,0,"맑음, 약간 구름 낀 흐림",17.22,21.21,54.0,19.0012,318,407
2012,10,1,15,겨울,0,1,"안개, 안개 + 흐림",25.42,31.06,43.0,8.9981,234,329
2012,7,7,6,가을,0,0,"맑음, 약간 구름 낀 흐림",30.34,35.605,74.0,7.0015,27,31
2011,8,9,13,가을,0,1,"맑음, 약간 구름 낀 흐림",34.44,39.395,49.0,11.0014,127,175
2011,5,9,5,여름,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,77.0,11.0014,23,23
2011,9,14,8,가을,0,1,"맑음, 약간 구름 낀 흐림",25.42,28.79,83.0,11.0014,396,429
2012,3,10,21,봄,0,0,"맑음, 약간 구름 낀 흐림",12.3,14.395,,15.0013,94,110
2011,10,13,14,겨울,0,1,"맑음, 약간 구름 낀 흐림",27.06,30.305,78.0,12.998,111,133
2011,6,10,9,여름,0,1,"맑음, 약간 구름 낀 흐림",31.16,34.85,55.0,0.0,176,213
2011,2,4,7,봄,0,1,"맑음, 약간 구름 낀 흐림",5.74,10.605,59.0,0.0,87,87
2012,7,5,17,가을,0,1,"맑음, 약간 구름 낀 흐림",37.72,42.425,35.0,11.0014,575,689
2011,2,14,17,봄,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,33.0,40.9973,218,243
2011,6,9,7,여름,0,1,"안개, 안개 + 흐림",29.52,34.85,79.0,8.9981,283,314
2012,5,17,12,여름,0,1,"맑음, 약간 구름 낀 흐림",24.6,31.06,43.0,12.998,276,348
2012,6,2,22,여름,0,0,"맑음, 약간 구름 낀 흐림",23.78,27.275,46.0,8.9981,176,228
2012,12,15,10,겨울,0,0,"맑음, 약간 구름 낀 흐림",13.12,15.91,61.0,11.0014,250,273
2011,1,6,0,봄,0,1,"맑음, 약간 구름 낀 흐림",7.38,12.12,55.0,0.0,11,11
2011,7,17,16,가을,0,0,"맑음, 약간 구름 낀 흐림",32.8,36.365,46.0,19.9995,188,317
2011,7,7,21,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,34.09,62.0,11.0014,170,209
2012,6,19,19,여름,0,1,"맑음, 약간 구름 낀 흐림",32.8,38.635,59.0,15.0013,432,514
2011,6,6,7,여름,0,1,"맑음, 약간 구름 낀 흐림",25.42,29.545,78.0,7.0015,281,299
2012,7,14,13,가을,0,0,"안개, 안개 + 흐림",31.16,35.605,62.0,6.0032,372,591
2012,9,1,10,가을,0,0,"안개, 안개 + 흐림",31.98,36.365,55.0,12.998,289,417
2011,2,6,6,봄,0,0,"맑음, 약간 구름 낀 흐림",10.66,12.88,60.0,15.0013,1,1
2011,7,5,2,가을,0,1,"맑음, 약간 구름 낀 흐림",27.06,31.06,74.0,6.0032,5,13
2011,5,18,4,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",21.32,,94.0,19.9995,2,3
2012,7,13,20,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,33.335,48.0,8.9981,294,389
2012,8,3,23,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,35.605,79.0,8.9981,170,196
2011,1,18,17,봄,0,1,"안개, 안개 + 흐림",9.02,11.365,82.0,12.998,124,125
2011,4,17,2,여름,0,0,"맑음, 약간 구름 낀 흐림",16.4,20.455,62.0,12.998,25,29
2011,4,7,10,여름,0,1,"안개, 안개 + 흐림",17.22,21.21,67.0,7.0015,66,95
2011,3,3,22,봄,0,1,"맑음, 약간 구름 낀 흐림",8.2,12.88,40.0,0.0,50,53
2012,10,8,10,겨울,1,0,"안개, 안개 + 흐림",15.58,19.695,68.0,8.9981,229,298
2012,2,19,7,봄,0,0,"안개, 안개 + 흐림",9.84,10.605,52.0,19.0012,12,14
2011,3,19,7,봄,0,0,"맑음, 약간 구름 낀 흐림",16.4,,50.0,22.0028,9,13
2011,5,1,19,여름,0,0,"안개, 안개 + 흐림",18.86,22.725,84.0,7.0015,131,178
2011,10,7,1,겨울,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,88.0,0.0,25,28
2011,1,1,2,봄,0,0,"맑음, 약간 구름 낀 흐림",9.02,13.635,80.0,0.0,27,32
2012,3,19,10,봄,0,1,"맑음, 약간 구름 낀 흐림",21.32,25.0,72.0,8.9981,128,184
2011,1,7,12,봄,0,1,"안개, 안개 + 흐림",8.2,9.85,37.0,16.9979,50,59
2012,3,2,4,봄,0,1,"맑음, 약간 구름 낀 흐림",13.12,17.425,61.0,0.0,2,2
2012,5,4,6,여름,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,94.0,7.0015,127,135
2012,7,4,1,가을,1,0,"맑음, 약간 구름 낀 흐림",27.88,31.82,74.0,0.0,96,123
2011,3,10,1,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.94,15.91,0.0,16.9979,2,2
2011,11,17,22,겨울,0,1,"맑음, 약간 구름 낀 흐림",10.66,12.12,52.0,16.9979,83,84
2011,9,16,1,가을,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,67.0,12.998,19,26
2012,12,10,21,겨울,0,1,"안개, 안개 + 흐림",18.86,22.725,94.0,12.998,224,245
2011,10,12,0,겨울,0,1,"안개, 안개 + 흐림",22.96,26.515,83.0,8.9981,23,25
2011,11,9,1,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,18.18,87.0,0.0,10,10
2012,7,16,23,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,35.605,74.0,6.0032,139,166
2012,8,4,9,가을,0,0,"맑음, 약간 구름 낀 흐림",31.98,37.88,65.0,15.0013,217,278
2011,11,11,16,겨울,1,0,"맑음, 약간 구름 낀 흐림",14.76,16.665,34.0,22.0028,189,238
2011,3,5,14,봄,0,0,"안개, 안개 + 흐림",19.68,23.485,59.0,19.0012,118,198
2012,11,7,10,겨울,0,1,"안개, 안개 + 흐림",11.48,12.88,56.0,19.9995,151,178
2012,9,19,8,가을,0,1,"맑음, 약간 구름 낀 흐림",21.32,25.0,59.0,15.0013,758,797
2012,12,14,19,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,17.425,53.0,6.0032,302,319
2011,6,15,19,여름,0,1,"맑음, 약간 구름 낀 흐림",28.7,31.82,37.0,19.0012,362,416
2012,10,9,16,겨울,0,1,"안개, 안개 + 흐림",20.5,24.24,72.0,11.0014,354,424
2011,7,16,23,가을,0,0,"맑음, 약간 구름 낀 흐림",27.88,31.82,61.0,15.0013,107,168
2011,2,19,16,봄,0,0,"맑음, 약간 구름 낀 흐림",18.04,21.97,16.0,43.0006,81,120
2011,2,14,10,봄,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,33.0,15.0013,46,55
2012,3,5,8,봄,0,1,"맑음, 약간 구름 낀 흐림",8.2,11.365,59.0,7.0015,415,428
2012,10,1,21,겨울,0,1,"안개, 안개 + 흐림",22.14,25.76,73.0,8.9981,205,218
2012,4,5,15,여름,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,31.0,7.0015,171,269
2011,6,11,15,여름,0,0,"맑음, 약간 구름 낀 흐림",33.62,38.635,49.0,7.0015,232,374
2011,8,2,7,가을,0,1,"맑음, 약간 구름 낀 흐림",29.52,33.335,61.0,19.0012,320,335
2012,5,5,3,여름,0,0,"맑음, 약간 구름 낀 흐림",23.78,27.275,83.0,0.0,21,32
2011,5,19,21,여름,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,77.0,19.0012,180,209
2011,3,14,1,봄,0,1,"맑음, 약간 구름 낀 흐림",10.66,14.395,65.0,6.0032,1,1
2012,5,11,7,여름,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,50.0,16.9979,345,351
2011,1,18,23,봄,0,1,"안개, 안개 + 흐림",9.02,13.635,93.0,0.0,19,20
2012,12,17,15,겨울,0,1,"안개, 안개 + 흐림",17.22,21.21,88.0,0.0,196,211
2012,5,5,16,여름,0,0,"안개, 안개 + 흐림",27.88,31.82,65.0,26.0027,310,540
2012,6,17,9,여름,0,0,"맑음, 약간 구름 낀 흐림",22.96,26.515,68.0,11.0014,183,274
2011,11,4,4,겨울,0,1,"안개, 안개 + 흐림",15.58,19.695,87.0,6.0032,6,7
2011,11,19,8,겨울,0,0,"맑음, 약간 구름 낀 흐림",10.66,12.12,,16.9979,80,92
2011,4,13,6,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",15.58,19.695,94.0,15.0013,33,34
2011,2,9,15,봄,0,1,"안개, 안개 + 흐림",8.2,9.09,34.0,19.0012,61,64
2011,6,15,6,여름,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,63.0,16.9979,110,121
2012,5,1,9,여름,0,1,"안개, 안개 + 흐림",22.14,25.76,88.0,12.998,331,349
2012,4,9,23,여름,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,44.0,19.9995,61,67
2012,5,12,14,여름,0,0,"맑음, 약간 구름 낀 흐림",27.06,31.06,36.0,12.998,358,615
2012,3,14,15,봄,0,1,"맑음, 약간 구름 낀 흐림",28.7,31.82,24.0,0.0,197,283
2011,11,7,23,겨울,0,1,"맑음, 약간 구름 낀 흐림",14.76,18.18,87.0,6.0032,47,48
2011,8,13,8,가을,0,0,"안개, 안개 + 흐림",28.7,32.575,65.0,11.0014,90,118
2012,10,17,16,겨울,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,52.0,12.998,396,466
2012,11,7,3,겨울,0,1,"안개, 안개 + 흐림",11.48,12.88,52.0,22.0028,9,11
2012,10,4,10,겨울,0,1,"안개, 안개 + 흐림",27.06,30.305,83.0,8.9981,150,177
2011,2,6,10,봄,0,0,"맑음, 약간 구름 낀 흐림",12.3,14.395,52.0,16.9979,74,89
2012,7,10,6,가을,0,1,"안개, 안개 + 흐림",27.88,31.82,79.0,7.0015,183,187
2012,6,11,20,여름,0,1,"안개, 안개 + 흐림",30.34,33.335,48.0,15.0013,333,394
2011,2,1,9,봄,0,1,"안개, 안개 + 흐림",6.56,11.365,93.0,0.0,114,116
2011,6,19,11,여름,0,0,"안개, 안개 + 흐림",29.52,33.335,58.0,6.0032,236,377
2011,7,12,22,가을,0,1,"맑음, 약간 구름 낀 흐림",32.8,36.365,46.0,8.9981,150,194
2012,10,3,11,겨울,0,1,"맑음, 약간 구름 낀 흐림",27.06,30.305,78.0,11.0014,178,230
2011,10,11,17,겨울,0,1,"안개, 안개 + 흐림",24.6,28.79,78.0,16.9979,534,604
2011,8,4,21,가을,0,1,"안개, 안개 + 흐림",28.7,33.335,74.0,12.998,186,211
2012,3,10,6,봄,0,0,"맑음, 약간 구름 낀 흐림",9.02,10.605,44.0,19.0012,11,12
2011,3,15,2,봄,0,1,"맑음, 약간 구름 낀 흐림",12.3,15.15,62.0,6.0032,2,3
2011,5,12,1,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,88.0,15.0013,16,17
2012,9,4,6,가을,0,1,"안개, 안개 + 흐림",27.88,,89.0,7.0015,165,172
2012,8,12,23,가을,0,0,"맑음, 약간 구름 낀 흐림",27.88,31.82,61.0,0.0,85,110
2011,8,17,5,가을,0,1,"맑음, 약간 구름 낀 흐림",26.24,30.305,73.0,0.0,28,28
2012,2,19,11,봄,0,0,"안개, 안개 + 흐림",10.66,11.365,56.0,22.0028,144,226
2011,9,17,14,가을,0,0,"안개, 안개 + 흐림",21.32,25.0,72.0,12.998,174,297
2012,1,4,4,봄,0,1,"맑음, 약간 구름 낀 흐림",0.82,2.275,41.0,12.998,2,2
2011,10,2,6,겨울,0,0,"맑음, 약간 구름 낀 흐림",13.12,15.91,81.0,11.0014,13,15
2012,1,11,19,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.12,15.15,93.0,15.0013,92,93
2011,11,10,0,겨울,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,87.0,0.0,24,24
2011,6,15,12,여름,0,1,"맑음, 약간 구름 낀 흐림",28.7,31.82,34.0,15.0013,178,211
2012,9,1,6,가을,0,0,"맑음, 약간 구름 낀 흐림",27.88,31.82,79.0,0.0,23,36
2011,8,6,13,가을,0,0,"안개, 안개 + 흐림",32.8,38.635,59.0,22.0028,265,441
2012,6,6,4,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,82.0,7.0015,7,10
2011,5,13,8,여름,0,1,"안개, 안개 + 흐림",20.5,24.24,88.0,12.998,361,387
2011,6,2,5,여름,0,1,"맑음, 약간 구름 낀 흐림",27.06,31.06,39.0,15.0013,28,31
2011,12,3,23,겨울,0,0,"맑음, 약간 구름 낀 흐림",12.3,15.15,70.0,8.9981,73,85
2011,9,17,15,가을,0,0,"안개, 안개 + 흐림",21.32,25.0,72.0,12.998,206,354
2012,7,5,18,가을,0,1,"안개, 안개 + 흐림",36.9,41.665,39.0,22.0028,511,607
2012,10,8,22,겨울,1,0,"가벼운 눈, 가벼운 비 + 천둥",16.4,20.455,76.0,16.9979,101,107
2011,10,14,10,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",22.14,25.76,88.0,23.9994,108,125
2011,11,17,2,겨울,0,1,"안개, 안개 + 흐림",17.22,21.21,82.0,15.0013,5,5
2011,9,4,10,가을,0,0,"맑음, 약간 구름 낀 흐림",28.7,33.335,74.0,8.9981,147,297
2012,5,6,18,여름,0,0,"안개, 안개 + 흐림",25.42,30.305,61.0,12.998,332,463
2011,8,18,21,가을,0,1,"안개, 안개 + 흐림",27.88,31.82,79.0,0.0,137,149
2011,5,6,2,여름,0,1,"맑음, 약간 구름 낀 흐림",15.58,19.695,62.0,7.0015,15,16
2011,6,9,10,여름,0,1,"맑음, 약간 구름 낀 흐림",35.26,40.91,50.0,19.0012,74,94
2012,8,3,3,가을,0,1,"맑음, 약간 구름 낀 흐림",27.88,31.82,79.0,15.0013,5,6
2011,12,18,7,겨울,0,0,"맑음, 약간 구름 낀 흐림",8.2,10.605,59.0,11.0014,11,12
2011,4,3,11,여름,0,0,"맑음, 약간 구름 낀 흐림",17.22,21.21,41.0,16.9979,104,243
2011,10,14,7,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",22.96,26.515,88.0,12.998,137,147
2011,7,19,15,가을,0,1,"맑음, 약간 구름 낀 흐림",36.08,40.91,44.0,12.998,110,158
2012,2,3,21,봄,0,1,"맑음, 약간 구름 낀 흐림",13.94,17.425,49.0,7.0015,126,134
2012,9,4,5,가을,0,1,"안개, 안개 + 흐림",27.06,29.545,89.0,0.0,37,38
2011,7,8,0,가을,0,1,"맑음, 약간 구름 낀 흐림",30.34,34.85,66.0,7.0015,41,47
2011,2,17,11,봄,0,1,"안개, 안개 + 흐림",18.04,21.97,44.0,16.9979,71,90
2012,12,14,2,겨울,0,1,"맑음, 약간 구름 낀 흐림",9.02,13.635,69.0,0.0,6,9
2011,10,15,13,겨울,0,0,"맑음, 약간 구름 낀 흐림",24.6,31.06,35.0,31.0009,223,394
2012,4,19,18,여름,0,1,"맑음, 약간 구름 낀 흐림",24.6,31.06,43.0,6.0032,677,776
2012,2,4,9,봄,0,0,"맑음, 약간 구름 낀 흐림",9.84,12.12,81.0,8.9981,141,157
2011,11,18,21,겨울,0,1,"맑음, 약간 구름 낀 흐림",11.48,13.635,48.0,11.0014,108,111
2012,12,19,20,겨울,0,1,"맑음, 약간 구름 낀 흐림",14.76,17.425,57.0,15.0013,231,241
2011,1,7,23,봄,0,1,"안개, 안개 + 흐림",7.38,9.85,51.0,11.0014,14,15
2011,4,6,23,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,41.0,19.9995,29,40
2012,3,1,0,봄,0,1,"안개, 안개 + 흐림",17.22,21.21,94.0,0.0,10,11
2012,1,18,18,봄,0,1,"맑음, 약간 구름 낀 흐림",9.84,10.605,32.0,23.9994,347,355
2012,3,9,6,봄,0,1,"안개, 안개 + 흐림",16.4,20.455,50.0,23.9994,83,85
2011,8,9,22,가을,0,1,"맑음, 약간 구름 낀 흐림",31.98,34.85,46.0,19.9995,127,155
2012,1,4,5,봄,0,1,"맑음, 약간 구름 낀 흐림",0.82,2.275,41.0,12.998,14,14
2011,8,17,15,가을,0,1,"맑음, 약간 구름 낀 흐림",32.8,36.365,43.0,8.9981,117,159
2012,9,6,11,가을,0,1,"가벼운 눈, 가벼운 비 + 천둥",28.7,33.335,84.0,11.0014,52,62
2012,11,9,19,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,17.425,71.0,6.0032,331,361
2011,2,11,5,봄,0,1,"맑음, 약간 구름 낀 흐림",3.28,6.06,63.0,6.0032,4,4
2011,5,14,11,여름,0,0,"안개, 안개 + 흐림",21.32,25.0,94.0,8.9981,207,279
2011,12,17,16,겨울,0,0,"맑음, 약간 구름 낀 흐림",11.48,13.635,45.0,15.0013,192,222
